Image_ID,Generated_Caption,CIDEr_Score,SPICE_Score,METEOR_Score,CLIP_SCORE_Score
000000153669.jpg,"A baseball player in a blue jersey and white pants is captured mid-swing, with the bat raised high above his head. He's wearing a black helmet and white gloves, and his stance suggests he's just made contact with the ball. The player's right leg is extended forward, while his left leg is bent behind him, indicating the force of the swing. In the background, you can see the dugout with players in red and gray uniforms, as well as a crowd of spectators in the stands. The scene is set on a sunny day, with the dirt and grass of the baseball field clearly visible.",0.0,0.0909,0.1878,0.2971
000000366884.jpg,"A cluttered bedroom with a bed, mirror, keyboard, and a man working at a computer, reflecting the room's disorganized state.",0.0832,0.1579,0.5902,0.3044
000000199236.jpg,"A knight in full armor rides a brown horse adorned with a yellow and red blanket, participating in a jousting tournament on a grassy field surrounded by spectators.",0.0508,0.3051,0.3912,0.3687
000000557672.jpg,"A woman with short brown hair is walking away from the camera on a bridge, holding a large orange umbrella. She's wearing a pink and white tank top with a black backpack, and there are other people visible in the background.",0.0,0.1702,0.3661,0.3347
000000123321.jpg,"A steaming bowl of vibrant vegetable soup, featuring tender broccoli florets and bright orange carrots in a rich, golden broth.",0.0895,0.1263,0.3431,0.2961
000000292060.jpg,"The image depicts a cozy kitchen with white cabinets, a black countertop, and a white stove. A ceiling fan with lights hangs above, and four coffee mugs are hanging from the cabinets.",0.0003,0.2143,0.2459,0.3306
000000345027.jpg,"A serene beach scene with a lifeguard tower, parked vehicles, and sailboats on the sand, set against a backdrop of calm ocean waters and a clear blue sky.",0.0065,0.2353,0.4092,0.3237
000000423104.jpg,"A man in a black t-shirt and blue shorts is captured mid-air, reaching for a white frisbee on a green football field at night, with a metal tower and trees visible in the background.",0.0001,0.2,0.3206,0.3518
000000564127.jpg,"The image depicts a bathroom with a black toilet, white interior, and a white tank. The floor is covered in brown tiles, and the walls are adorned with pink tiles featuring orange flowers. A toilet brush and a trash can are visible, along with a toilet paper holder.",0.0,0.1562,0.3553,0.3267
000000303893.jpg,"Two young children, a girl and a boy, are sitting on a stone pathway in a park, enjoying their lunch.",0.0716,0.4516,0.436,0.3059
000000275749.jpg,"A group of young adults is gathered in a casual office setting, enjoying drinks and engaging in conversation around a table with computer monitors.",0.0112,0.0526,0.5126,0.3401
000000128112.jpg,"A lone skier navigates a snowy mountain trail, surrounded by a pristine winter landscape.",0.08,0.1613,0.177,0.292
000000125245.jpg,"The image depicts a vibrant underwater scene in an aquarium, showcasing a diverse array of colorful fish swimming among lush coral and sea plants.",0.0144,0.2439,0.2566,0.3245
000000509131.jpg,"A vibrant fruit bowl filled with oranges and apples sits on a wooden table, accompanied by a banana holder and a white pitcher, creating a cozy and inviting indoor scene.",0.003,0.1026,0.2381,0.3232
000000159399.jpg,"A woman is flying a kite in a grassy field, with a large triangular structure and trees in the background.",0.526,0.2941,0.5305,0.3699
000000046031.jpg,"A cluttered desk setup featuring a silver laptop with a green leafy screensaver, a black mouse, a red mouse pad with a beer bottle design, a white keyboard, a black speaker, and a black modem, all arranged on a white desk with a window and white curtain in the background.",0.0,0.2326,0.2143,0.3311
000000221281.jpg,"The image depicts a group of giraffes in a zoo enclosure, with a large adult giraffe prominently featured in the foreground, accompanied by two smaller giraffes and another adult giraffe in the background.",0.0001,0.1765,0.4868,0.3635
000000286422.jpg,"A white sailboat with a blue sail is floating on calm waters, with a woman in a bikini standing on the deck and a dog nearby. The boat has an American flag at the back and is surrounded by trees and a clear blue sky.",0.0,0.0541,0.3817,0.3352
000000579893.jpg,"The image depicts a street corner with a stop sign and two intersecting street signs for East Woodfield Road and East Village, set against a backdrop of autumn trees and a blue sky with white clouds.",0.0002,0.1714,0.4126,0.3242
000000481404.jpg,"The image depicts the interior of a grand, ornate church or cathedral, featuring a striking black and white checkered floor, wooden pews, and a central golden statue. The space is illuminated by natural light streaming through large arched windows, creating a serene and majestic atmosphere.",0.0,0.2703,0.1736,0.3159
000000347664.jpg,"A herd of cows grazes peacefully on a sandy beach, with a serene body of water and a distant mountain range in the background under a blue sky dotted with white clouds.",0.0008,0.1905,0.4061,0.3704
000000326248.jpg,"A tennis match is in progress on a blue court with a green center, featuring a player in a black and white shirt, black shorts, and white shoes, standing on the right side of the net. The umpire, dressed in a red shirt, white pants, and a red hat, is seated on a high chair in the center of the court. The stands are filled with spectators, some of whom are wearing sunglasses. A young girl in a red shirt and black shorts is walking towards the left side of the court. The scene is vibrant and lively, capturing the essence of a competitive tennis match.",0.0,0.2,0.2339,0.376
000000421060.jpg,"A skier is captured mid-air, performing a daring jump off a snow-covered ramp at a winter sports event.",0.0705,0.1429,0.3188,0.3022
000000133087.jpg,"A nighttime city street scene with illuminated buildings, traffic lights, and a tree, showcasing urban architecture and street lighting.",0.0275,0.0976,0.2198,0.262
000000093353.jpg,"A person is holding a yellow, fluffy pastry with two pink, flower-shaped fillings in what appears to be a train car, with a view of a building and trees outside the window.",0.0001,0.1667,0.2349,0.3533
000000017115.jpg,"Two zebras stand side by side in a zoo enclosure, their distinctive black and white stripes clearly visible as they face away from the camera.",0.0149,0.2143,0.3835,0.3501
000000257478.jpg,"A Seattle Mariners baseball player is captured on the field, wearing a white uniform with blue accents and a navy cap, standing with his right arm extended and left arm holding a glove.",0.0018,0.1702,0.4682,0.3389
000000430871.jpg,"A nighttime parking lot scene featuring a gray parking meter with the number 715, a blue handicap parking space, and a large building with a garage door in the background.",0.0079,0.2333,0.4605,0.3242
000000312406.jpg,"A rustic kitchen countertop displays a trio of ripe bananas, a tin of cocoa powder, a piece of chocolate, and a white measuring cup filled with a creamy liquid, likely a homemade chocolate milk or smoothie.",0.0,0.1579,0.1736,0.2766
000000162581.jpg,"A man is captured mid-swing on a tennis court, wearing a white shirt with gray sleeves, gray shorts, white socks, and gray shoes. He's also sporting a black baseball cap and has a tan complexion. The image shows him in action, with his racket raised high above his head, ready to hit the ball. The background is a solid green, typical of a tennis court, and the man's shadow is visible on the ground.",0.0,0.2353,0.3604,0.365
000000460494.jpg,"A vibrant meal is presented on a red plate, featuring a piece of meat, broccoli, carrots, and a biscuit, accompanied by a glass of milk and a colorful placemat on a wooden table.",0.0004,0.1905,0.323,0.3298
000000034417.jpg,"The image depicts a bustling bakery kitchen with a large industrial doughnut machine in the foreground, surrounded by workers in various uniforms.",0.0097,0.25,0.2128,0.355
000000384616.jpg,"A red fire hydrant stands prominently in a grassy field, with a road and forested mountains in the background.",0.5542,0.093,0.6291,0.4412
000000111086.jpg,"The image depicts a large white cruise ship docked at a port, with the word ""FERENCIA"" prominently displayed on its side. The ship is surrounded by numerous cars parked along the dock, some with their doors open. A crane is visible in the background, likely used for loading and unloading cargo. The scene captures a bustling port environment, showcasing the scale of the cruise ship and the activity surrounding it.",0.0,0.093,0.2665,0.3674
000000440617.jpg,"A sleek, modern train with a white body and red stripe glides along a set of parallel tracks, its headlights illuminating the overcast sky as it moves through a bustling railway station.",0.0001,0.1463,0.2655,0.3113
000000154431.jpg,"The image depicts a modern living room with a large flat-screen TV on a wooden entertainment center, surrounded by various decorative items and a headless mannequin on a rolling cart. The room features a white tile floor and a glass wall that offers a view of a lush garden outside.",0.0,0.0615,0.3611,0.3174
000000486046.jpg,"A majestic giraffe stands tall in a zoo enclosure, its long neck and distinctive brown and white patterned coat on full display. The giraffe's large ears and expressive eyes are prominently featured as it gazes directly at the camera. In the background, a zebra can be seen, adding to the diverse wildlife in the enclosure. The scene is set against a backdrop of trees and a small hut, creating a naturalistic environment for the animals.",0.0,0.125,0.2621,0.3464
000000573391.jpg,"A blurry photograph captures a black bear walking through a forested area at 3:01 AM on September 3, 2008, as indicated by the red timestamp at the bottom of the image.",0.0011,0.3214,0.5022,0.3857
